Year,Month,Total Blood Smears Examined for Malaria,Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,Inpatient - Malaria,Inpatient - Dengue,Inpatient - Typhoid,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",Inpatient - Tuberculosis,Inpatient - Diarrhea with dehydration,Inpatient - Hepatitis,Specific Humidity,Relative Humidity,T2M,T2M_MAX,T2M_MIN,District
2014,May,991,4,0,-1,-1,-1,-1,-1,-1,-1,7.269354838709678,46.44096774193549,18.38709677419355,24.67741935483871,12.13387096774193,Tehri
2014,June,2177,1,0,-1,-1,-1,-1,-1,-1,-1,9.519,47.40066666666667,22.23266666666667,28.366,16.46066666666666,Tehri
2014,July,916,0,0,-1,-1,-1,-1,-1,-1,-1,14.26483870967742,78.90774193548387,19.83,23.86193548387097,16.54870967741935,Tehri
2014,August,1251,1,0,-1,-1,-1,-1,-1,-1,-1,14.57935483870968,85.50225806451614,18.5258064516129,22.13741935483871,15.50032258064516,Tehri
2014,September,1212,1,0,-1,-1,-1,-1,-1,-1,-1,13.096,85.75433333333334,16.84633333333333,20.76833333333333,13.837,Tehri
2014,October,893,30,0,-1,-1,-1,-1,-1,-1,-1,8.647419354838709,72.92612903225806,12.99258064516129,17.81741935483871,9.308709677419355,Tehri
2014,November,780,0,0,-1,-1,-1,-1,-1,-1,-1,4.722333333333333,46.727,10.732,16.73433333333333,6.811333333333334,Tehri
2014,December,708,0,0,-1,-1,-1,-1,-1,-1,-1,2.967096774193549,39.43322580645162,7.059354838709678,13.77193548387097,2.530322580645161,Tehri
2013,January,762,0,0,-1,-1,-1,-1,-1,-1,-1,3.541290322580645,54.77064516129032,4.268387096774194,10.61096774193548,-0.1690322580645161,Tehri
2013,February,830,0,0,-1,-1,-1,-1,-1,-1,-1,5.141785714285715,72.05071428571429,5.705,10.88107142857143,1.414285714285714,Tehri
2013,March,1442,0,0,-1,-1,-1,-1,-1,-1,-1,5.985806451612904,58.31483870967742,11.14709677419355,17.08,6.287096774193548,Tehri
2013,April,767,0,0,-1,-1,-1,-1,-1,-1,-1,6.493666666666667,51.05833333333333,14.769,20.87033333333333,9.183,Tehri
2013,May,998,0,0,-1,-1,-1,-1,-1,-1,-1,5.397741935483872,30.2,20.70387096774194,27.65483870967742,14.14161290322581,Tehri
2013,June,770,15,0,-1,-1,-1,-1,-1,-1,-1,13.336,74.411,19.75366666666667,24.009,15.79933333333333,Tehri
2013,July,1452,1,0,-1,-1,-1,-1,-1,-1,-1,16.24516129032258,91.5867741935484,19.07225806451613,22.07064516129033,16.42225806451613,Tehri
2013,August,1609,0,0,-1,-1,-1,-1,-1,-1,-1,15.39677419354839,92.84322580645161,18.05225806451613,20.70677419354839,15.82774193548387,Tehri
2013,September,1548,1,0,-1,-1,-1,-1,-1,-1,-1,12.96233333333333,85.50833333333334,16.72333333333333,20.54566666666667,13.504,Tehri
2013,October,1040,0,0,-1,-1,-1,-1,-1,-1,-1,9.738387096774193,75.58709677419354,13.95322580645161,18.38612903225807,10.63483870967742,Tehri
2013,November,1024,0,0,-1,-1,-1,-1,-1,-1,-1,4.759666666666666,51.416,9.546666666666665,14.974,6.014333333333334,Tehri
2013,December,883,0,0,-1,-1,-1,-1,-1,-1,-1,3.636451612903226,49.52032258064516,6.251612903225807,12.34064516129032,2.352258064516129,Tehri
2012,January,309,0,0,-1,-1,-1,-1,-1,-1,-1,3.166451612903226,59.3,1.831935483870968,7.833548387096775,-2.299032258064516,Tehri
2012,February,365,0,0,-1,-1,-1,-1,-1,-1,-1,3.544137931034483,53.5451724137931,5.149655172413794,11.83206896551724,0.1244827586206897,Tehri
2012,March,314,0,0,-1,-1,-1,-1,-1,-1,-1,3.417096774193549,38.04419354838709,10.20870967741936,17.90935483870968,4.074193548387097,Tehri
2012,April,536,0,0,-1,-1,-1,-1,-1,-1,-1,5.779666666666667,47.33766666666666,14.41633333333333,21.32033333333333,8.420666666666667,Tehri
2012,May,539,0,0,-1,-1,-1,-1,-1,-1,-1,5.071935483870967,31.67354838709677,19.08870967741936,26.35258064516129,11.79129032258064,Tehri
2012,June,637,0,0,-1,-1,-1,-1,-1,-1,-1,7.075333333333333,34.76033333333333,22.572,29.45566666666667,15.96133333333333,Tehri
2012,July,576,1,0,-1,-1,-1,-1,-1,-1,-1,15.31322580645161,84.59322580645161,19.62935483870968,23.46645161290323,16.39903225806452,Tehri
2012,August,730,2,0,-1,-1,-1,-1,-1,-1,-1,15.47161290322581,91.55967741935484,18.35838709677419,21.06258064516129,16.0458064516129,Tehri
2012,September,846,0,0,-1,-1,-1,-1,-1,-1,-1,13.75333333333333,87.89033333333333,17.13166666666667,20.602,14.25633333333333,Tehri
2012,October,551,0,0,-1,-1,-1,-1,-1,-1,-1,7.932903225806451,70.34032258064516,12.25225806451613,17.24258064516129,8.311290322580644,Tehri
2012,November,301,0,0,-1,-1,-1,-1,-1,-1,-1,5.287999999999999,57.98966666666667,9.189666666666666,14.691,5.457,Tehri
2012,December,281,0,0,-1,-1,-1,-1,-1,-1,-1,3.713225806451613,48.58612903225806,7.102258064516128,13.0958064516129,3.207741935483871,Tehri
2011,January,311,2,0,-1,-1,-1,-1,-1,-1,-1,2.768709677419355,45.51838709677419,3.690967741935484,10.18290322580645,-0.8377419354838709,Tehri
2011,February,350,9,0,-1,-1,-1,-1,-1,-1,-1,3.897142857142857,55.86928571428572,5.855714285714286,12.07857142857143,1.188928571428571,Tehri
2011,March,374,0,0,-1,-1,-1,-1,-1,-1,-1,4.351290322580645,46.59806451612903,10.40290322580645,17.63064516129032,4.551612903225807,Tehri
2011,April,353,0,0,-1,-1,-1,-1,-1,-1,-1,5.474333333333333,45.84633333333333,13.821,20.83966666666667,7.628,Tehri
2011,May,266,0,0,-1,-1,-1,-1,-1,-1,-1,7.63258064516129,45.44903225806452,19.53129032258065,26.30419354838709,12.8958064516129,Tehri
2011,June,1231,9,0,-1,-1,-1,-1,-1,-1,-1,12.50533333333333,73.72066666666666,18.63,23.19733333333333,14.24233333333333,Tehri
2011,July,838,0,0,-1,-1,-1,-1,-1,-1,-1,15.16225806451613,89.34548387096774,18.45,21.60774193548387,15.67548387096774,Tehri
2011,August,991,0,0,-1,-1,-1,-1,-1,-1,-1,15.22774193548387,91.36870967741935,18.14741935483871,21.04451612903226,15.6341935483871,Tehri
2011,September,1120,0,0,-1,-1,-1,-1,-1,-1,-1,12.66133333333333,82.28333333333333,16.867,20.76366666666667,13.72833333333333,Tehri
2011,October,274,0,0,-1,-1,-1,-1,-1,-1,-1,7.83,64.51774193548387,13.16354838709677,18.27612903225806,9.31967741935484,Tehri
2011,November,302,0,0,-1,-1,-1,-1,-1,-1,-1,5.047333333333333,50.477,10.45766666666667,16.32733333333333,6.882000000000001,Tehri
2011,December,470,0,0,-1,-1,-1,-1,-1,-1,-1,2.829354838709677,36.67741935483871,6.650967741935484,13.44612903225806,2.484516129032258,Tehri
2010,January,733,4,4,-1,-1,-1,-1,-1,-1,-1,2.49483870967742,34.49741935483871,6.358064516129032,13.56838709677419,1.869354838709677,Tehri
2010,February,733,5,5,-1,-1,-1,-1,-1,-1,-1,3.456785714285715,47.55571428571428,6.277857142857143,13.07178571428571,1.069642857142857,Tehri
2010,March,752,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.968387096774193,36.23806451612903,13.14290322580645,21.02967741935484,6.824193548387097,Tehri
2010,April,570,13,-1,-1,-1,-1,-1,-1,-1,-1,3.827333333333333,24.58166666666667,18.25166666666667,26.094,10.62133333333333,Tehri
2010,May,175,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.66,32.12483870967742,20.61258064516129,27.81935483870968,13.52,Tehri
2010,June,248,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.695666666666666,47.13733333333334,20.974,27.51166666666667,14.49333333333333,Tehri
2010,July,584,58,58,-1,-1,-1,-1,-1,-1,-1,14.86677419354839,84.71935483870968,19.09774193548387,22.68483870967742,15.93612903225806,Tehri
2010,August,848,2,-1,-1,-1,-1,-1,-1,-1,-1,15.39258064516129,91.01612903225806,18.40193548387097,21.3641935483871,15.87612903225807,Tehri
2010,September,733,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.01466666666667,86.18266666666666,16.53933333333334,19.899,13.85966666666667,Tehri
2010,October,715,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.660322580645163,70.23129032258065,13.31709677419355,18.08,9.904516129032258,Tehri
2010,November,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.323666666666667,53.16999999999999,10.368,15.82566666666667,6.561666666666667,Tehri
2010,December,634,-1,1,-1,-1,-1,-1,-1,-1,-1,3.203548387096774,43.95774193548387,6.054838709677419,12.31064516129032,1.905483870967742,Tehri
2019,January,186,0,0,0,0,3,110,8,83,5,4.480967741935483,57.45387096774193,8.840645161290322,,4.674838709677419,Pauri
2019,February,214,0,0,0,0,4,92,6,58,8,5.638571428571429,63.53535714285714,10.575,,6.225714285714285,Pauri
2019,March,213,0,0,0,0,1,58,1,26,3,6.077419354838709,52.99225806451613,14.89645161290323,,9.15967741935484,Pauri
2019,April,342,0,0,1,0,5,108,7,73,6,7.452666666666667,41.57933333333334,22.49366666666667,,15.753,Pauri
2019,May,381,2,0,0,0,4,112,9,85,5,6.716129032258064,30.1858064516129,26.16741935483871,,18.99935483870968,Pauri
2019,June,527,11,0,0,0,5,90,9,112,7,9.717,37.14166666666667,28.61833333333333,,21.992,Pauri
2019,July,428,4,0,0,0,3,88,6,85,8,16.96451612903226,75.4332258064516,25.02838709677419,,21.62387096774194,Pauri
2019,August,577,21,0,2,1,4,79,10,97,5,17.90129032258064,85.75548387096775,23.52451612903226,,20.94322580645161,Pauri
2019,September,768,2,0,1,10,6,103,14,91,12,16.51833333333333,86.52033333333334,22.065,,19.368,Pauri
2019,October,507,9,0,2,10,5,129,11,107,9,10.0358064516129,67.93161290322581,18.08064516129032,,14.20225806451613,Pauri
2019,November,321,0,0,1,14,4,117,12,102,5,6.595,53.999,15.40733333333333,,11.69866666666667,Pauri
2019,December,206,0,0,0,0,3,109,12,60,5,4.202903225806451,50.6383870967742,9.48,,5.156129032258065,Pauri
2018,January,205,0,0,0,0,0,106,5,42,5,3.163870967741935,36.76451612903226,10.62838709677419,,6.277741935483871,Pauri
2018,February,257,0,0,0,0,0,92,6,42,1,4.188214285714285,39.01357142857143,13.86357142857143,,8.945,Pauri
2018,March,363,0,0,0,0,2,507,29,164,2,4.78483870967742,34.46225806451613,18.54387096774193,,11.99548387096774,Pauri
2018,April,316,20,0,0,0,3,58,18,102,11,6.727,36.85833333333333,22.741,,16.06166666666667,Pauri
2018,May,415,1,0,2,0,10,84,13,158,5,6.508387096774193,28.58290322580645,26.74741935483871,,19.59548387096774,Pauri
2018,June,495,5,0,0,0,9,96,11,165,4,14.069,57.417,26.858,,22.115,Pauri
2018,July,354,4,0,3,0,6,64,11,96,8,17.97193548387097,83.4416129032258,24.11451612903226,,21.33032258064516,Pauri
2018,August,572,15,0,2,1,7,85,9,92,9,18.14322580645161,90.66516129032257,22.75387096774194,,20.56483870967742,Pauri
2018,September,618,77,0,1,0,4,108,9,75,15,15.82633333333333,86.01033333333334,21.46366666666666,,18.86133333333333,Pauri
2018,October,422,1,0,0,2,2,79,4,54,6,9.628387096774194,67.97709677419354,17.41322580645161,,13.00290322580645,Pauri
2018,November,320,2,0,0,0,2,98,8,49,3,7.110666666666666,62.356,14.17233333333333,,10.43333333333333,Pauri
2018,December,244,1,0,0,0,3,100,5,46,9,4.541612903225806,53.13516129032259,9.956451612903225,,5.843225806451613,Pauri
2017,January,301,2,0,0,0,3,120,10,58,1,4.359032258064516,51.10483870967742,10.26064516129032,,6.04258064516129,Pauri
2017,February,333,0,0,0,0,3,98,8,58,3,4.603214285714286,41.77678571428572,14.17142857142857,,9.1225,Pauri
2017,March,381,1,0,0,0,3,97,5,75,2,5.213870967741935,41.26193548387096,16.75838709677419,,10.50387096774194,Pauri
2017,April,611,8,0,0,0,10,59,19,80,8,6.11,31.475,23.819,,16.76433333333333,Pauri
2017,May,611,16,0,2,0,6,155,17,183,4,8.891612903225806,38.65967741935484,26.32709677419355,,20.18645161290322,Pauri
2017,June,530,15,0,7,0,3,61,15,159,2,13.086,56.06933333333333,26.287,,21.231,Pauri
2017,July,624,12,0,8,0,9,51,7,188,4,17.59161290322581,82.2358064516129,23.9858064516129,,20.91806451612903,Pauri
2017,August,698,14,0,9,0,9,75,13,114,3,17.87774193548387,87.81064516129032,23.08,,20.43774193548387,Pauri
2017,September,804,33,0,29,2,29,58,20,99,2,15.70433333333333,82.95,22.00566666666667,,18.90966666666667,Pauri
2017,October,665,4,0,9,8,16,65,7,93,6,9.536774193548387,59.95870967741936,19.17064516129032,,14.44516129032258,Pauri
2017,November,402,2,0,1,6,7,70,10,47,3,6.121,50.86,14.966,,10.57533333333333,Pauri
2017,December,277,2,0,0,1,3,78,8,58,3,4.445483870967742,43.00387096774194,12.98612903225806,,8.70032258064516,Pauri
2016,January,576,10,0,-1,-1,-1,-1,-1,-1,-1,3.630322580645161,40.29,10.84677419354839,,6.396451612903226,Pauri
2016,February,572,2,0,-1,-1,-1,-1,-1,-1,-1,4.066551724137931,37.64275862068965,13.9148275862069,,8.627241379310345,Pauri
2016,March,763,4,0,-1,-1,-1,-1,-1,-1,-1,5.914516129032258,41.99612903225807,18.41161290322581,,12.50387096774194,Pauri
2016,April,646,8,3,-1,-1,-1,-1,-1,-1,-1,5.944333333333334,29.53133333333333,24.25866666666667,,17.81666666666667,Pauri
2016,May,2160,5,3,-1,-1,-1,-1,-1,-1,-1,8.708064516129031,38.06451612903226,26.59,,20.52612903225806,Pauri
2016,June,909,13,0,-1,-1,-1,-1,-1,-1,-1,13.713,55.13066666666667,27.15666666666667,,22.27266666666667,Pauri
2016,July,1247,22,0,-1,-1,-1,-1,-1,-1,-1,17.62,81.81774193548387,24.18451612903226,,21.28677419354839,Pauri
2016,August,1675,41,1,-1,-1,-1,-1,-1,-1,-1,17.65548387096774,85.68709677419355,23.28483870967742,,20.76838709677419,Pauri
2016,September,1649,50,3,-1,-1,-1,-1,-1,-1,-1,15.46633333333333,81.77333333333333,21.97666666666667,,18.87366666666667,Pauri
2016,October,1236,32,9,-1,-1,-1,-1,-1,-1,-1,9.108387096774194,54.97548387096774,19.63806451612903,,15.32290322580645,Pauri
2016,November,731,9,0,-1,-1,-1,-1,-1,-1,-1,4.561333333333334,36.35566666666667,16.10033333333333,,11.42433333333333,Pauri
2016,December,629,2,0,-1,-1,-1,-1,-1,-1,-1,3.28258064516129,31.94838709677419,13.11,,8.495806451612903,Pauri
2015,January,677,0,0,-1,-1,-1,-1,-1,-1,-1,4.436129032258065,53.5,9.704516129032257,,5.857096774193548,Pauri
2015,February,1047,139,0,-1,-1,-1,-1,-1,-1,-1,5.453571428571428,50.39785714285714,13.60892857142857,,9.018928571428571,Pauri
2015,March,807,5,0,-1,-1,-1,-1,-1,-1,-1,7.456451612903226,62.20806451612903,15.31612903225806,,10.89451612903226,Pauri
2015,April,822,1,0,-1,-1,-1,-1,-1,-1,-1,8.743333333333334,54.12166666666667,20.369,,14.627,Pauri
2015,May,852,3,0,-1,-1,-1,-1,-1,-1,-1,7.02483870967742,29.87161290322581,26.97161290322581,,20.57096774193549,Pauri
2015,June,991,10,0,-1,-1,-1,-1,-1,-1,-1,10.85966666666667,43.74366666666666,27.42933333333333,,21.89866666666667,Pauri
2015,July,1126,11,0,-1,-1,-1,-1,-1,-1,-1,17.64516129032258,83.97838709677418,23.69129032258065,,20.67806451612903,Pauri
2015,August,1574,19,0,-1,-1,-1,-1,-1,-1,-1,17.73129032258064,88.78516129032259,22.76129032258065,,20.26516129032258,Pauri
2015,September,1948,50,17,-1,-1,-1,-1,-1,-1,-1,13.986,74.91433333333333,21.79566666666667,,18.30766666666667,Pauri
2015,October,1618,16,6,-1,-1,-1,-1,-1,-1,-1,9.680967741935484,62.15225806451613,19.01548387096774,,14.72870967741935,Pauri
2015,November,895,3,1,-1,-1,-1,-1,-1,-1,-1,6.571333333333333,51.72066666666667,16.164,,12.00966666666667,Pauri
2015,December,777,0,0,-1,-1,-1,-1,-1,-1,-1,4.184193548387097,44.05129032258064,11.57516129032258,,7.307096774193549,Pauri
2014,January,533,2,0,-1,-1,-1,-1,-1,-1,-1,4.946129032258065,58.47548387096774,9.91225806451613,,6.207096774193548,Pauri
2014,February,622,2,0,-1,-1,-1,-1,-1,-1,-1,5.689642857142857,63.29428571428571,10.69821428571429,,6.551071428571428,Pauri
2014,March,826,0,2,-1,-1,-1,-1,-1,-1,-1,6.916774193548386,58.34870967741935,15.02193548387097,,10.27870967741935,Pauri
2014,April,941,0,0,-1,-1,-1,-1,-1,-1,-1,6.976333333333333,42.66766666666667,20.76966666666667,,14.835,Pauri
2014,May,966,0,0,-1,-1,-1,-1,-1,-1,-1,7.985806451612904,36.77193548387097,25.55806451612903,,19.35903225806452,Pauri
2014,June,932,0,0,-1,-1,-1,-1,-1,-1,-1,10.73566666666667,39.86,28.91666666666667,,23.01033333333333,Pauri
2014,July,867,1,0,-1,-1,-1,-1,-1,-1,-1,16.02161290322581,70.4016129032258,25.45483870967742,,22.04387096774193,Pauri
2014,August,1289,1,0,-1,-1,-1,-1,-1,-1,-1,16.69161290322581,80.85903225806452,23.30806451612903,,20.4741935483871,Pauri
2014,September,1753,25,0,-1,-1,-1,-1,-1,-1,-1,15.40966666666667,82.89066666666666,21.59566666666667,,18.776,Pauri
2014,October,1233,3,0,-1,-1,-1,-1,-1,-1,-1,10.37032258064516,68.54967741935484,18.42225806451613,,14.61935483870968,Pauri
2014,November,944,1,0,-1,-1,-1,-1,-1,-1,-1,5.720666666666667,44.993,15.76233333333333,,12.07033333333333,Pauri
2014,December,553,1,1,-1,-1,-1,-1,-1,-1,-1,3.760322580645161,40.22032258064516,11.70129032258065,,7.966129032258064,Pauri
2013,January,594,0,0,-1,-1,-1,-1,-1,-1,-1,4.571612903225806,55.37290322580645,9.258709677419354,,5.377741935483871,Pauri
2013,February,825,0,0,-1,-1,-1,-1,-1,-1,-1,6.526785714285714,69.595,11.35607142857143,,7.331071428571429,Pauri
2013,March,916,2,0,-1,-1,-1,-1,-1,-1,-1,7.221935483870968,53.78806451612903,16.94032258064516,,12.05548387096774,Pauri
2013,April,626,0,0,-1,-1,-1,-1,-1,-1,-1,7.213,40.92333333333333,21.85366666666667,,16.27033333333333,Pauri
2013,May,737,1,0,-1,-1,-1,-1,-1,-1,-1,5.637741935483871,22.79064516129032,27.81032258064516,,21.37032258064516,Pauri
2013,June,979,3,0,-1,-1,-1,-1,-1,-1,-1,15.47366666666667,69.14133333333332,25.19533333333333,,21.327,Pauri
2013,July,858,4,0,-1,-1,-1,-1,-1,-1,-1,18.67354838709677,89.87032258064517,23.32032258064516,,21.01193548387097,Pauri
2013,August,1185,1,0,-1,-1,-1,-1,-1,-1,-1,17.96451612903226,91.23709677419355,22.47612903225806,,20.45,Pauri
2013,September,1616,8,0,-1,-1,-1,-1,-1,-1,-1,15.68033333333333,85.03733333333334,21.506,,18.72766666666667,Pauri
2013,October,1014,1,1,-1,-1,-1,-1,-1,-1,-1,12.21935483870968,78.49225806451614,18.66096774193548,,15.51741935483871,Pauri
2013,November,648,1,0,-1,-1,-1,-1,-1,-1,-1,6.362333333333334,55.63166666666667,14.23166666666667,,10.76966666666667,Pauri
2013,December,534,0,1,-1,-1,-1,-1,-1,-1,-1,4.951290322580645,54.55451612903226,10.88064516129032,,7.080322580645162,Pauri
2012,January,394,3,0,-1,-1,-1,-1,-1,-1,-1,4.300322580645162,58.52838709677419,7.839032258064516,,3.816129032258064,Pauri
2012,February,569,0,0,-1,-1,-1,-1,-1,-1,-1,4.278275862068965,47.77172413793103,11.11896551724138,,5.953793103448276,Pauri
2012,March,687,0,0,-1,-1,-1,-1,-1,-1,-1,3.966451612903226,32.38967741935484,16.42161290322581,,9.89516129032258,Pauri
2012,April,724,1,0,-1,-1,-1,-1,-1,-1,-1,6.750666666666667,39.314,21.54933333333333,,15.31633333333333,Pauri
2012,May,1122,0,0,-1,-1,-1,-1,-1,-1,-1,5.435806451612903,24.14870967741935,26.34193548387097,,18.99677419354839,Pauri
2012,June,1595,3,1,-1,-1,-1,-1,-1,-1,-1,7.904666666666667,28.238,29.60933333333333,,23.25433333333333,Pauri
2012,July,1807,4,0,-1,-1,-1,-1,-1,-1,-1,17.51548387096774,78.65483870967742,24.76806451612903,,21.66161290322581,Pauri
2012,August,1068,15,0,-1,-1,-1,-1,-1,-1,-1,17.95903225806452,88.81064516129032,22.93709677419355,,20.71806451612903,Pauri
2012,September,1656,4,1,-1,-1,-1,-1,-1,-1,-1,16.13166666666667,86.231,21.65533333333333,,19.26233333333333,Pauri
2012,October,1440,1,0,-1,-1,-1,-1,-1,-1,-1,9.846129032258066,67.51806451612903,17.79645161290323,,13.87483870967742,Pauri
2012,November,901,0,1,-1,-1,-1,-1,-1,-1,-1,6.732,59.235,14.06166666666667,,10.247,Pauri
2012,December,599,0,0,-1,-1,-1,-1,-1,-1,-1,4.752903225806452,50.49645161290322,11.60322580645161,,7.768709677419356,Pauri
2011,January,481,0,0,-1,-1,-1,-1,-1,-1,-1,3.849032258064516,50.77322580645161,8.348387096774195,,3.997096774193548,Pauri
2011,February,692,1,0,-1,-1,-1,-1,-1,-1,-1,5.148928571428572,55.55357142857143,11.53928571428571,,6.827857142857143,Pauri
2011,March,961,47,0,-1,-1,-1,-1,-1,-1,-1,5.326451612903226,43.18548387096774,16.27,,10.00258064516129,Pauri
2011,April,375,1,0,-1,-1,-1,-1,-1,-1,-1,6.227333333333333,37.427,20.83533333333333,,13.74033333333333,Pauri
2011,May,623,3,1,-1,-1,-1,-1,-1,-1,-1,8.680967741935484,36.96483870967742,26.69322580645161,,19.78032258064516,Pauri
2011,June,715,0,0,-1,-1,-1,-1,-1,-1,-1,14.36866666666667,66.01866666666666,24.61066666666667,,19.69566666666667,Pauri
2011,July,1363,28,0,-1,-1,-1,-1,-1,-1,-1,17.69774193548387,87.41,22.9783870967742,,20.4158064516129,Pauri
2011,August,1471,10,0,-1,-1,-1,-1,-1,-1,-1,17.63741935483871,88.88645161290323,22.62258064516129,,20.20709677419355,Pauri
2011,September,1403,11,4,-1,-1,-1,-1,-1,-1,-1,15.894,85.50433333333334,21.581,,18.76766666666667,Pauri
2011,October,1024,4,1,-1,-1,-1,-1,-1,-1,-1,10.51258064516129,70.2374193548387,18.0558064516129,,14.26612903225806,Pauri
2011,November,420,1,0,-1,-1,-1,-1,-1,-1,-1,7.534000000000001,66.94033333333333,13.94633333333333,,9.916666666666666,Pauri
2011,December,681,1,0,-1,-1,-1,-1,-1,-1,-1,4.296129032258064,46.25580645161291,11.00387096774194,,6.626774193548387,Pauri
2010,January,1143,-1,1,-1,-1,-1,-1,-1,-1,-1,3.490967741935484,40.24258064516129,10.52225806451613,,6.017096774193549,Pauri
2010,February,272,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.456785714285714,45.855,12.20821428571429,,6.935357142857143,Pauri
2010,March,349,-1,1,-1,-1,-1,-1,-1,-1,-1,4.768709677419356,32.08064516129032,19.55032258064516,,12.97290322580645,Pauri
2010,April,223,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.249666666666666,19.31233333333333,25.487,,18.18366666666667,Pauri
2010,May,343,-1,1,-1,-1,-1,-1,-1,-1,-1,6.048709677419355,24.48677419354839,27.91645161290322,,20.74354838709677,Pauri
2010,June,345,-1,4,-1,-1,-1,-1,-1,-1,-1,9.583333333333334,37.26266666666666,28.26133333333333,,21.52766666666667,Pauri
2010,July,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.37548387096774,81.55225806451612,23.95290322580645,,21.02483870967742,Pauri
2010,August,533,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.90677419354839,90.11483870967741,22.64838709677419,,20.38645161290323,Pauri
2010,September,779,7,2,-1,-1,-1,-1,-1,-1,-1,15.81266666666667,87.51833333333335,21.10233333333333,,18.64266666666667,Pauri
2010,October,816,2,1,-1,-1,-1,-1,-1,-1,-1,11.53806451612903,75.2258064516129,18.39838709677419,,14.88225806451613,Pauri
2010,November,897,27,-1,-1,-1,-1,-1,-1,-1,-1,7.785666666666667,64.26833333333333,14.93266666666667,,11.31233333333333,Pauri
2010,December,324,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.736451612903227,53.90096774193549,10.25967741935484,,6.263225806451612,Pauri
2019,January,12,0,0,0,0,5,26,2,32,0,4.441612903225806,60.82,7.397096774193549,13.29161290322581,3.103548387096774,Uttarkashi
2019,February,25,0,0,0,0,7,33,2,54,0,5.538928571428571,66.67607142857143,9.153214285714286,14.78607142857143,4.726785714285714,Uttarkashi
2019,March,466,0,0,0,0,7,20,2,17,0,6.185806451612903,58.07645161290323,13.17161290322581,19.70290322580645,7.32,Uttarkashi
2019,April,113,0,0,0,0,26,26,1,74,0,7.732666666666666,47.035,20.672,27.84166666666667,13.59033333333334,Uttarkashi
2019,May,114,0,0,0,0,15,21,1,135,0,7.270967741935484,36.32258064516129,24.15516129032258,31.66645161290322,16.76774193548387,Uttarkashi
2019,June,123,0,0,0,0,7,23,2,146,0,9.497666666666667,38.71933333333333,27.34133333333333,34.13333333333333,20.39466666666667,Uttarkashi
2019,July,126,0,0,0,0,24,24,1,172,0,16.47967741935484,75.89903225806451,24.22935483870968,28.47870967741936,20.63290322580645,Uttarkashi
2019,August,145,0,0,0,2,34,16,0,128,0,17.23838709677419,85.29838709677419,22.74387096774193,26.17709677419355,20.03161290322581,Uttarkashi
2019,September,61,0,0,0,6,66,10,1,64,0,15.81766666666667,85.148,21.37033333333333,25.198,18.24566666666667,Uttarkashi
2019,October,83,0,0,0,10,44,14,0,38,0,9.378387096774194,67.14096774193548,16.85322580645161,22.12258064516129,12.71129032258064,Uttarkashi
2019,November,46,0,0,0,0,14,7,1,43,0,6.515666666666666,57.65166666666666,13.86233333333333,19.27433333333333,10.11066666666667,Uttarkashi
2019,December,36,0,0,0,0,10,18,0,27,0,4.033870967741936,50.73322580645161,8.495806451612903,14.77645161290322,4.212580645161291,Uttarkashi
2018,January,71,0,0,0,0,10,15,0,30,0,3.244193548387097,39.96,9.366774193548387,17.14516129032258,4.410967741935484,Uttarkashi
2018,February,75,0,0,0,0,6,21,0,39,0,4.305714285714286,43.2575,12.39285714285714,19.815,6.874642857142858,Uttarkashi
2018,March,8,0,0,0,0,19,15,2,58,0,4.850967741935484,37.72612903225806,17.02,25.11322580645161,9.978064516129033,Uttarkashi
2018,April,156,0,0,0,0,23,25,1,113,0,6.657666666666667,39.41,21.21366666666666,28.56733333333333,14.23,Uttarkashi
2018,May,153,0,0,0,0,36,15,0,104,0,6.785806451612904,32.52451612903226,25.04322580645161,32.57516129032258,17.69774193548387,Uttarkashi
2018,June,173,0,0,0,0,22,21,0,168,0,13.63,58.73766666666667,25.68433333333333,31.168,20.729,Uttarkashi
2018,July,19,0,0,0,0,40,23,1,143,0,17.66516129032258,84.5,23.29838709677419,26.7358064516129,20.38774193548387,Uttarkashi
2018,August,124,0,0,0,0,39,18,4,112,0,17.77870967741935,90.54129032258064,22.18612903225806,25.37903225806452,19.70806451612903,Uttarkashi
2018,September,128,0,0,0,0,35,21,2,63,0,15.08166666666667,84.813,20.633,24.28166666666667,17.59433333333333,Uttarkashi
2018,October,106,0,0,0,0,21,21,4,38,0,8.90967741935484,65.43161290322581,16.50580645161291,22.01838709677419,11.6358064516129,Uttarkashi
2018,November,87,0,0,0,0,6,16,1,41,0,6.612,59.93,13.231,18.72433333333333,9.145666666666667,Uttarkashi
